"geno","row_number","col_number","colgroup","rowgroup","rc.group","env","pool","status","rytha","rn","cn","check","geno.cod","check.cod"
"SRT43",5,30,"3","1","3_1","OT2NAM21","B","Parent",NA,"5","30","Candidate","SRT43",NA
"UGP202000139-17",6,1,"1","1","1_1","OT2NAM21","B","Regular",4.07407407407407,"6","1","Candidate","UGP202000139-17",NA
"UGP202000189-10",6,2,"1","1","1_1","OT2NAM21","B","Regular",14.3333333333333,"6","2","Candidate","UGP202000189-10",NA
"UGP202000065-4",6,3,"1","1","1_1","OT2NAM21","A","Regular",1.37037037037037,"6","3","Candidate","UGP202000065-4",NA
"UGP202000189-9",6,4,"1","1","1_1","OT2NAM21","B","Regular",NA,"6","4","Candidate","UGP202000189-9",NA
"UGP202000103-9",6,5,"1","1","1_1","OT2NAM21","A","Regular",17.2962962962963,"6","5","Candidate","UGP202000103-9",NA
"UGP202000146-19",6,6,"1","1","1_1","OT2NAM21","B","Regular",0.62962962962963,"6","6","Candidate","UGP202000146-19",NA
"KBL648",6,7,"1","1","1_1","OT2NAM21","A","Parent",3.03703703703704,"6","7","Candidate","KBL648",NA
"Tanzania",6,8,"1","1","1_1","OT2NAM21","C","Check",17.0740740740741,"6","8","Check",NA,"Tanzania"
"UGP202000193-20",6,9,"1","1","1_1","OT2NAM21","B","Regular",NA,"6","9","Candidate","UGP202000193-20",NA
"UGP202000262-6",6,10,"1","1","1_1","OT2NAM21","A","Regular",NA,"6","10","Candidate","UGP202000262-6",NA
"MLE199",6,11,"2","1","2_1","OT2NAM21","B","Parent",NA,"6","11","Candidate","MLE199",NA
"UGP202000141-6",6,12,"2","1","2_1","OT2NAM21","B","Regular",0.296296296296296,"6","12","Candidate","UGP202000141-6",NA
"UGP202000102-17",6,13,"2","1","2_1","OT2NAM21","A","Regular",22.6666666666667,"6","13","Candidate","UGP202000102-17",NA
"UGP202000203-7",6,14,"2","1","2_1","OT2NAM21","B","Regular",NA,"6","14","Candidate","UGP202000203-7",NA
"UGP202000028-5",6,15,"2","1","2_1","OT2NAM21","A","Regular",15.6296296296296,"6","15","Candidate","UGP202000028-5",NA
"UGP202000099-15",6,16,"2","1","2_1","OT2NAM21","A","Regular",NA,"6","16","Candidate","UGP202000099-15",NA
"UGP202000077-2",6,17,"2","1","2_1","OT2NAM21","A","Regular",15.9259259259259,"6","17","Candidate","UGP202000077-2",NA
"MPG1128",6,18,"2","1","2_1","OT2NAM21","A","Parent",4.59259259259259,"6","18","Candidate","MPG1128",NA
"UGP202000107-15",6,19,"2","1","2_1","OT2NAM21","A","Regular",6.37037037037037,"6","19","Candidate","UGP202000107-15",NA
"UGP202000261-10",6,20,"2","1","2_1","OT2NAM21","A","Regular",15.1111111111111,"6","20","Candidate","UGP202000261-10",NA
"CIP199062.1",6,21,"3","1","3_1","OT2NAM21","B","Parent",4.88888888888889,"6","21","Candidate","CIP199062.1",NA
"UGP202000117-6",6,22,"3","1","3_1","OT2NAM21","A","Regular",6.33333333333333,"6","22","Candidate","UGP202000117-6",NA
"UGP202000175-12",6,23,"3","1","3_1","OT2NAM21","B","Regular",3.14814814814815,"6","23","Candidate","UGP202000175-12",NA
"UGP202000138-6",6,24,"3","1","3_1","OT2NAM21","B","Regular",15.6666666666667,"6","24","Candidate","UGP202000138-6",NA
"UGP202000076-6",6,25,"3","1","3_1","OT2NAM21","A","Regular",4.51851851851852,"6","25","Candidate","UGP202000076-6",NA
"UGP202000232-12",6,26,"3","1","3_1","OT2NAM21","B","Regular",17.2222222222222,"6","26","Candidate","UGP202000232-12",NA
"KMI61",6,27,"3","1","3_1","OT2NAM21","A","Parent",6.03703703703704,"6","27","Candidate","KMI61",NA
"UGP202000210-6",6,28,"3","1","3_1","OT2NAM21","B","Regular",8,"6","28","Candidate","UGP202000210-6",NA
"UGP202000124-5",6,29,"3","1","3_1","OT2NAM21","A","Regular",10.5185185185185,"6","29","Candidate","UGP202000124-5",NA
"UGP202000156-5",6,30,"3","1","3_1","OT2NAM21","B","Regular",2.66666666666667,"6","30","Candidate","UGP202000156-5",NA
"UGP202000054-8",7,1,"1","1","1_1","OT2NAM21","A","Regular",5.2962962962963,"7","1","Candidate","UGP202000054-8",NA
"Beauregard",7,2,"1","1","1_1","OT2NAM21","C","Check",5.48148148148148,"7","2","Check",NA,"Beauregard"
"UGP202000263-11",7,3,"1","1","1_1","OT2NAM21","A","Regular",1.22222222222222,"7","3","Candidate","UGP202000263-11",NA
"UGP202000067-4",7,4,"1","1","1_1","OT2NAM21","A","Regular",NA,"7","4","Candidate","UGP202000067-4",NA
"UGP202000133-13",7,5,"1","1","1_1","OT2NAM21","B","Regular",7.2962962962963,"7","5","Candidate","UGP202000133-13",NA
"NASPOT_8",7,6,"1","1","1_1","OT2NAM21","C","Check",2.59259259259259,"7","6","Check",NA,"NASPOT_8"
"UGP202000240-15",7,7,"1","1","1_1","OT2NAM21","B","Regular",NA,"7","7","Candidate","UGP202000240-15",NA
"UGP202000062-16",7,8,"1","1","1_1","OT2NAM21","A","Regular",20.9814814814815,"7","8","Candidate","UGP202000062-16",NA
"UGP202000268-8",7,9,"1","1","1_1","OT2NAM21","B","Regular",3,"7","9","Candidate","UGP202000268-8",NA
"UGP202000235-10",7,10,"1","1","1_1","OT2NAM21","B","Regular",2.51851851851852,"7","10","Candidate","UGP202000235-10",NA
"UGP202000269-2",7,11,"2","1","2_1","OT2NAM21","B","Regular",NA,"7","11","Candidate","UGP202000269-2",NA
"UGP202000269-7",7,12,"2","1","2_1","OT2NAM21","B","Regular",2.81481481481481,"7","12","Candidate","UGP202000269-7",NA
"UGP202000090-3",7,13,"2","1","2_1","OT2NAM21","A","Regular",15.6666666666667,"7","13","Candidate","UGP202000090-3",NA
"UGP202000207-8",7,14,"2","1","2_1","OT2NAM21","B","Regular",0.518518518518518,"7","14","Candidate","UGP202000207-8",NA
"NASPOT_11",7,15,"2","1","2_1","OT2NAM21","B","Parent",23.7037037037037,"7","15","Candidate","NASPOT_11",NA
"UGP202000188-4",7,16,"2","1","2_1","OT2NAM21","B","Regular",1.85185185185185,"7","16","Candidate","UGP202000188-4",NA
"UGP202000159-4",7,17,"2","1","2_1","OT2NAM21","B","Regular",NA,"7","17","Candidate","UGP202000159-4",NA
"UGP202000017-15",7,18,"2","1","2_1","OT2NAM21","A","Regular",6.66666666666667,"7","18","Candidate","UGP202000017-15",NA
"UGP202000102-1",7,19,"2","1","2_1","OT2NAM21","A","Regular",NA,"7","19","Candidate","UGP202000102-1",NA
"New_Kawogo",7,20,"2","1","2_1","OT2NAM21","C","Check",NA,"7","20","Check",NA,"New_Kawogo"
"UGP202000146-7",7,21,"3","1","3_1","OT2NAM21","B","Regular",10.7407407407407,"7","21","Candidate","UGP202000146-7",NA
"UGP202000250-4",7,22,"3","1","3_1","OT2NAM21","B","Regular",18.8888888888889,"7","22","Candidate","UGP202000250-4",NA
"NASPOT_9_O",7,23,"3","1","3_1","OT2NAM21","A","Parent",6.07407407407407,"7","23","Candidate","NASPOT_9_O",NA
"UGP202000042-8",7,24,"3","1","3_1","OT2NAM21","A","Regular",0.925925925925926,"7","24","Candidate","UGP202000042-8",NA
"UGP202000223-3",7,25,"3","1","3_1","OT2NAM21","B","Regular",1.92592592592593,"7","25","Candidate","UGP202000223-3",NA
"UGP202000253-5",7,26,"3","1","3_1","OT2NAM21","A","Regular",18,"7","26","Candidate","UGP202000253-5",NA
"UGP202000276-5",7,27,"3","1","3_1","OT2NAM21","B","Regular",28.8888888888889,"7","27","Candidate","UGP202000276-5",NA
"UGP202000143-12",7,28,"3","1","3_1","OT2NAM21","B","Regular",13.5185185185185,"7","28","Candidate","UGP202000143-12",NA
"MLE199",7,29,"3","1","3_1","OT2NAM21","B","Parent",NA,"7","29","Candidate","MLE199",NA
"RAK819",7,30,"3","1","3_1","OT2NAM21","A","Parent",0.888888888888889,"7","30","Candidate","RAK819",NA
"UGP202000080-10",8,1,"1","1","1_1","OT2NAM21","A","Regular",2.37037037037037,"8","1","Candidate","UGP202000080-10",NA
"UGP202000179-1",8,2,"1","1","1_1","OT2NAM21","B","Regular",NA,"8","2","Candidate","UGP202000179-1",NA
"Carrot_C",8,3,"1","1","1_1","OT2NAM21","A","Parent",15.9259259259259,"8","3","Candidate","Carrot_C",NA
"UGP202000031-10",8,4,"1","1","1_1","OT2NAM21","A","Regular",1.48148148148148,"8","4","Candidate","UGP202000031-10",NA
"UGP202000189-6",8,5,"1","1","1_1","OT2NAM21","B","Regular",2.37037037037037,"8","5","Candidate","UGP202000189-6",NA
"UGP202000147-5",8,6,"1","1","1_1","OT2NAM21","B","Regular",0.925925925925926,"8","6","Candidate","UGP202000147-5",NA
"UGP202000201-17",8,7,"1","1","1_1","OT2NAM21","B","Regular",1.2962962962963,"8","7","Candidate","UGP202000201-17",NA
"UGP202000211-3",8,8,"1","1","1_1","OT2NAM21","B","Regular",17.037037037037,"8","8","Candidate","UGP202000211-3",NA
"KML942",8,9,"1","1","1_1","OT2NAM21","B","Parent",NA,"8","9","Candidate","KML942",NA
"UGP202000016-20",8,10,"1","1","1_1","OT2NAM21","A","Regular",0.481481481481481,"8","10","Candidate","UGP202000016-20",NA
"KBL648",8,11,"2","1","2_1","OT2NAM21","A","Parent",15.037037037037,"8","11","Candidate","KBL648",NA
"NASPOT_8",8,12,"2","1","2_1","OT2NAM21","C","Check",NA,"8","12","Check",NA,"NASPOT_8"
"UGP202000274-3",8,13,"2","1","2_1","OT2NAM21","B","Regular",25.3333333333333,"8","13","Candidate","UGP202000274-3",NA
"UGP202000108-5",8,14,"2","1","2_1","OT2NAM21","A","Regular",NA,"8","14","Candidate","UGP202000108-5",NA
"UGP202000242-14",8,15,"2","1","2_1","OT2NAM21","B","Regular",2.96296296296296,"8","15","Candidate","UGP202000242-14",NA
"UGP202000041-6",8,16,"2","1","2_1","OT2NAM21","A","Regular",NA,"8","16","Candidate","UGP202000041-6",NA
"UGP202000029-12",8,17,"2","1","2_1","OT2NAM21","A","Regular",9.62962962962963,"8","17","Candidate","UGP202000029-12",NA
"UGP202000179-7",8,18,"2","1","2_1","OT2NAM21","B","Regular",NA,"8","18","Candidate","UGP202000179-7",NA
"Silk_Omuyaka",8,19,"2","1","2_1","OT2NAM21","C","Check",12.5925925925926,"8","19","Check",NA,"Silk_Omuyaka"
"UGP202000141-9",8,20,"2","1","2_1","OT2NAM21","B","Regular",8.88888888888889,"8","20","Candidate","UGP202000141-9",NA
"UGP202000083-18",8,21,"3","1","3_1","OT2NAM21","A","Regular",1.40740740740741,"8","21","Candidate","UGP202000083-18",NA
"Mayai",8,22,"3","1","3_1","OT2NAM21","A","Parent",0.444444444444444,"8","22","Candidate","Mayai",NA
"UGP202000261-3",8,23,"3","1","3_1","OT2NAM21","A","Regular",12.7037037037037,"8","23","Candidate","UGP202000261-3",NA
"UGP202000105-18",8,24,"3","1","3_1","OT2NAM21","A","Regular",14.1481481481481,"8","24","Candidate","UGP202000105-18",NA
"UGP202000004-13",8,25,"3","1","3_1","OT2NAM21","A","Regular",1.66666666666667,"8","25","Candidate","UGP202000004-13",NA
"UGP202000167-4",8,26,"3","1","3_1","OT2NAM21","B","Regular",1.96296296296296,"8","26","Candidate","UGP202000167-4",NA
"UGP202000070-13",8,27,"3","1","3_1","OT2NAM21","A","Regular",24.962962962963,"8","27","Candidate","UGP202000070-13",NA
"Tanzania",8,28,"3","1","3_1","OT2NAM21","C","Check",14.0740740740741,"8","28","Check",NA,"Tanzania"
"UGP202000188-2",8,29,"3","1","3_1","OT2NAM21","B","Regular",5,"8","29","Candidate","UGP202000188-2",NA
"UGP202000037-12",8,30,"3","1","3_1","OT2NAM21","A","Regular",NA,"8","30","Candidate","UGP202000037-12",NA
"UGP202000262-13",9,1,"1","1","1_1","OT2NAM21","A","Regular",NA,"9","1","Candidate","UGP202000262-13",NA
"UGP202000242-4",9,2,"1","1","1_1","OT2NAM21","B","Regular",3.55555555555556,"9","2","Candidate","UGP202000242-4",NA
"UGP202000052-10",9,3,"1","1","1_1","OT2NAM21","A","Regular",7.62962962962963,"9","3","Candidate","UGP202000052-10",NA
"UGP202000169-16",9,4,"1","1","1_1","OT2NAM21","B","Regular",2.66666666666667,"9","4","Candidate","UGP202000169-16",NA
"UGP202000078-4",9,5,"1","1","1_1","OT2NAM21","A","Regular",23.5185185185185,"9","5","Candidate","UGP202000078-4",NA
"UGP202000180-12",9,6,"1","1","1_1","OT2NAM21","B","Regular",NA,"9","6","Candidate","UGP202000180-12",NA
"NAROSPOT1",9,7,"1","1","1_1","OT2NAM21","C","Check",11.1851851851852,"9","7","Check",NA,"NAROSPOT1"
"UGP202000198-2",9,8,"1","1","1_1","OT2NAM21","B","Regular",0.666666666666667,"9","8","Candidate","UGP202000198-2",NA
"NASPOT_11",9,9,"1","1","1_1","OT2NAM21","B","Parent",NA,"9","9","Candidate","NASPOT_11",NA
"UGP202000062-6",9,10,"1","1","1_1","OT2NAM21","A","Regular",2.92592592592593,"9","10","Candidate","UGP202000062-6",NA
"UGP202000260-3",9,11,"2","1","2_1","OT2NAM21","A","Regular",7.44444444444444,"9","11","Candidate","UGP202000260-3",NA
"UGP202000048-1",9,12,"2","1","2_1","OT2NAM21","A","Regular",5.22222222222222,"9","12","Candidate","UGP202000048-1",NA
"KMI61",9,13,"2","1","2_1","OT2NAM21","A","Parent",10.1111111111111,"9","13","Candidate","KMI61",NA
"UGP202000268-7",9,14,"2","1","2_1","OT2NAM21","B","Regular",1.96296296296296,"9","14","Candidate","UGP202000268-7",NA
"UGP202000124-1",9,15,"2","1","2_1","OT2NAM21","A","Regular",19.0740740740741,"9","15","Candidate","UGP202000124-1",NA
"RAK819",9,16,"2","1","2_1","OT2NAM21","A","Parent",NA,"9","16","Candidate","RAK819",NA
"UGP202000010-3",9,17,"2","1","2_1","OT2NAM21","A","Regular",2.77777777777778,"9","17","Candidate","UGP202000010-3",NA
"UGP202000018-6",9,18,"2","1","2_1","OT2NAM21","A","Regular",18.9259259259259,"9","18","Candidate","UGP202000018-6",NA
"UGP202000048-7",9,19,"2","1","2_1","OT2NAM21","A","Regular",12.6666666666667,"9","19","Candidate","UGP202000048-7",NA
"UGP202000065-21",9,20,"2","1","2_1","OT2NAM21","A","Regular",3.18518518518519,"9","20","Candidate","UGP202000065-21",NA
"UGP202000270-3",9,21,"3","1","3_1","OT2NAM21","B","Regular",NA,"9","21","Candidate","UGP202000270-3",NA
"UGP202000157-14",9,22,"3","1","3_1","OT2NAM21","B","Regular",1.07407407407407,"9","22","Candidate","UGP202000157-14",NA
"UGP202000268-18",9,23,"3","1","3_1","OT2NAM21","B","Regular",3.40740740740741,"9","23","Candidate","UGP202000268-18",NA
"Carrot_C",9,24,"3","1","3_1","OT2NAM21","A","Parent",4.40740740740741,"9","24","Candidate","Carrot_C",NA
"UGP202000105-11",9,25,"3","1","3_1","OT2NAM21","A","Regular",20.4444444444444,"9","25","Candidate","UGP202000105-11",NA
"UGP202000170-2",9,26,"3","1","3_1","OT2NAM21","B","Regular",1,"9","26","Candidate","UGP202000170-2",NA
"UGP202000158-9",9,27,"3","1","3_1","OT2NAM21","B","Regular",3.88888888888889,"9","27","Candidate","UGP202000158-9",NA
"Cemsa_74-228",9,28,"3","1","3_1","OT2NAM21","C","Check",3,"9","28","Check",NA,"Cemsa_74-228"
"UGP202000216-8",9,29,"3","1","3_1","OT2NAM21","B","Regular",12.5555555555556,"9","29","Candidate","UGP202000216-8",NA
"UGP202000155-10",9,30,"3","1","3_1","OT2NAM21","B","Regular",4.14814814814815,"9","30","Candidate","UGP202000155-10",NA
"UGP202000131-9",10,1,"1","1","1_1","OT2NAM21","B","Regular",6.40740740740741,"10","1","Candidate","UGP202000131-9",NA
"RAK819",10,2,"1","1","1_1","OT2NAM21","A","Parent",0.740740740740741,"10","2","Candidate","RAK819",NA
"UGP202000055-10",10,3,"1","1","1_1","OT2NAM21","A","Regular",4.66666666666667,"10","3","Candidate","UGP202000055-10",NA
"Resisto",10,4,"1","1","1_1","OT2NAM21","B","Parent",1.92592592592593,"10","4","Candidate","Resisto",NA
"UGP202000214-17",10,5,"1","1","1_1","OT2NAM21","B","Regular",4.7037037037037,"10","5","Candidate","UGP202000214-17",NA
"UGP202000105-2",10,6,"1","1","1_1","OT2NAM21","A","Regular",1.51851851851852,"10","6","Candidate","UGP202000105-2",NA
"UGP202000232-3",10,7,"1","1","1_1","OT2NAM21","B","Regular",9.55555555555556,"10","7","Candidate","UGP202000232-3",NA
"UGP202000176-8",10,8,"1","1","1_1","OT2NAM21","B","Regular",9.03703703703704,"10","8","Candidate","UGP202000176-8",NA
"SRT43",10,9,"1","1","1_1","OT2NAM21","B","Parent",3.51851851851852,"10","9","Candidate","SRT43",NA
"UGP202000262-2",10,10,"1","1","1_1","OT2NAM21","A","Regular",2.25925925925926,"10","10","Candidate","UGP202000262-2",NA
"UGP202000106-11",10,11,"2","1","2_1","OT2NAM21","A","Regular",14.6296296296296,"10","11","Candidate","UGP202000106-11",NA
"UGP202000026-14",10,12,"2","1","2_1","OT2NAM21","A","Regular",10,"10","12","Candidate","UGP202000026-14",NA
"LUW1257",10,13,"2","1","2_1","OT2NAM21","B","Parent",5.25925925925926,"10","13","Candidate","LUW1257",NA
"UGP202000086-14",10,14,"2","1","2_1","OT2NAM21","A","Regular",4.85185185185185,"10","14","Candidate","UGP202000086-14",NA
"UGP202000036-9",10,15,"2","1","2_1","OT2NAM21","A","Regular",31.2222222222222,"10","15","Candidate","UGP202000036-9",NA
"UGP202000025-19",10,16,"2","1","2_1","OT2NAM21","A","Regular",11.8518518518519,"10","16","Candidate","UGP202000025-19",NA
"Carrot_C",10,17,"2","1","2_1","OT2NAM21","A","Parent",2.22222222222222,"10","17","Candidate","Carrot_C",NA
"UGP202000066-8",10,18,"2","1","2_1","OT2NAM21","A","Regular",22.2962962962963,"10","18","Candidate","UGP202000066-8",NA
"UGP202000047-2",10,19,"2","1","2_1","OT2NAM21","A","Regular",6.18518518518519,"10","19","Candidate","UGP202000047-2",NA
"UGP202000029-7",10,20,"2","1","2_1","OT2NAM21","A","Regular",9.85185185185185,"10","20","Candidate","UGP202000029-7",NA
"UGP202000059-8",10,21,"3","1","3_1","OT2NAM21","A","Regular",6,"10","21","Candidate","UGP202000059-8",NA
"UGP202000188-1",10,22,"3","1","3_1","OT2NAM21","B","Regular",6.96296296296296,"10","22","Candidate","UGP202000188-1",NA
"UGP202000096-19",10,23,"3","1","3_1","OT2NAM21","A","Regular",16.2962962962963,"10","23","Candidate","UGP202000096-19",NA
"KBL648",10,24,"3","1","3_1","OT2NAM21","A","Parent",6,"10","24","Candidate","KBL648",NA
"Ejumula",10,25,"3","1","3_1","OT2NAM21","A","Parent",8.22222222222222,"10","25","Candidate","Ejumula",NA
"UGP202000175-15",10,26,"3","1","3_1","OT2NAM21","B","Regular",16.2962962962963,"10","26","Candidate","UGP202000175-15",NA
"UGP202000181-4",10,27,"3","1","3_1","OT2NAM21","B","Regular",NA,"10","27","Candidate","UGP202000181-4",NA
"UGP202000044-6",10,28,"3","1","3_1","OT2NAM21","A","Regular",5.74074074074074,"10","28","Candidate","UGP202000044-6",NA
"UGP202000105-13",10,29,"3","1","3_1","OT2NAM21","A","Regular",20.4814814814815,"10","29","Candidate","UGP202000105-13",NA
"UGP202000043-2",10,30,"3","1","3_1","OT2NAM21","A","Regular",NA,"10","30","Candidate","UGP202000043-2",NA
"UGP202000138-7",11,1,"1","2","1_2","OT2NAM21","B","Regular",6.62962962962963,"11","1","Candidate","UGP202000138-7",NA
"UGP202000268-14",11,2,"1","2","1_2","OT2NAM21","B","Regular",4.66666666666667,"11","2","Candidate","UGP202000268-14",NA
"UGP202000177-8",11,3,"1","2","1_2","OT2NAM21","B","Regular",12.7037037037037,"11","3","Candidate","UGP202000177-8",NA
"UGP202000041-8",11,4,"1","2","1_2","OT2NAM21","A","Regular",1.62962962962963,"11","4","Candidate","UGP202000041-8",NA
"UGP202000262-3",11,5,"1","2","1_2","OT2NAM21","A","Regular",NA,"11","5","Candidate","UGP202000262-3",NA
"KMI61",11,6,"1","2","1_2","OT2NAM21","A","Parent",2.7037037037037,"11","6","Candidate","KMI61",NA
"UGP202000095-18",11,7,"1","2","1_2","OT2NAM21","A","Regular",16,"11","7","Candidate","UGP202000095-18",NA
"UGP202000043-1",11,8,"1","2","1_2","OT2NAM21","A","Regular",6.2962962962963,"11","8","Candidate","UGP202000043-1",NA
"Cemsa_74-228",11,9,"1","2","1_2","OT2NAM21","C","Check",1.25925925925926,"11","9","Check",NA,"Cemsa_74-228"
"UGP202000018-16",11,10,"1","2","1_2","OT2NAM21","A","Regular",20.1481481481481,"11","10","Candidate","UGP202000018-16",NA
"UGP202000199-6",11,11,"2","2","2_2","OT2NAM21","B","Regular",NA,"11","11","Candidate","UGP202000199-6",NA
"UGP202000269-8",11,12,"2","2","2_2","OT2NAM21","B","Regular",NA,"11","12","Candidate","UGP202000269-8",NA
"UGP202000180-2",11,13,"2","2","2_2","OT2NAM21","B","Regular",NA,"11","13","Candidate","UGP202000180-2",NA
"NAROSPOT1",11,14,"2","2","2_2","OT2NAM21","C","Check",3.33333333333333,"11","14","Check",NA,"NAROSPOT1"
"UGP202000043-18",11,15,"2","2","2_2","OT2NAM21","A","Regular",22.0740740740741,"11","15","Candidate","UGP202000043-18",NA
"MPG1128",11,16,"2","2","2_2","OT2NAM21","A","Parent",5.18518518518519,"11","16","Candidate","MPG1128",NA
"UGP202000239-11",11,17,"2","2","2_2","OT2NAM21","B","Regular",1.18518518518519,"11","17","Candidate","UGP202000239-11",NA
"UGP202000231-4",11,18,"2","2","2_2","OT2NAM21","B","Regular",1.92592592592593,"11","18","Candidate","UGP202000231-4",NA
"UGP202000244-7",11,19,"2","2","2_2","OT2NAM21","B","Regular",NA,"11","19","Candidate","UGP202000244-7",NA
"UGP202000139-10",11,20,"2","2","2_2","OT2NAM21","B","Regular",23.037037037037,"11","20","Candidate","UGP202000139-10",NA
"UGP202000242-13",11,21,"3","2","3_2","OT2NAM21","B","Regular",1.62962962962963,"11","21","Candidate","UGP202000242-13",NA
"UGP202000084-21",11,22,"3","2","3_2","OT2NAM21","A","Regular",NA,"11","22","Candidate","UGP202000084-21",NA
"Resisto",11,23,"3","2","3_2","OT2NAM21","B","Parent",1.07407407407407,"11","23","Candidate","Resisto",NA
"UGP202000277-17",11,24,"3","2","3_2","OT2NAM21","B","Regular",NA,"11","24","Candidate","UGP202000277-17",NA
"UGP202000147-10",11,25,"3","2","3_2","OT2NAM21","B","Regular",NA,"11","25","Candidate","UGP202000147-10",NA
"UGP202000148-11",11,26,"3","2","3_2","OT2NAM21","B","Regular",0.111111111111111,"11","26","Candidate","UGP202000148-11",NA
"Beauregard",11,27,"3","2","3_2","OT2NAM21","C","Check",NA,"11","27","Check",NA,"Beauregard"
"UGP202000113-19",11,28,"3","2","3_2","OT2NAM21","A","Regular",NA,"11","28","Candidate","UGP202000113-19",NA
"UGP202000062-17",11,29,"3","2","3_2","OT2NAM21","A","Regular",13.5555555555556,"11","29","Candidate","UGP202000062-17",NA
"UGP202000207-7",11,30,"3","2","3_2","OT2NAM21","B","Regular",6.2962962962963,"11","30","Candidate","UGP202000207-7",NA
"Beauregard",12,1,"1","2","1_2","OT2NAM21","C","Check",1.55555555555556,"12","1","Check",NA,"Beauregard"
"UGP202000139-3",12,2,"1","2","1_2","OT2NAM21","B","Regular",22.962962962963,"12","2","Candidate","UGP202000139-3",NA
"Raihna",12,3,"1","2","1_2","OT2NAM21","B","Parent",NA,"12","3","Candidate","Raihna",NA
"UGP202000216-1",12,4,"1","2","1_2","OT2NAM21","B","Regular",5.55555555555556,"12","4","Candidate","UGP202000216-1",NA
"KRE691",12,5,"1","2","1_2","OT2NAM21","B","Parent",NA,"12","5","Candidate","KRE691",NA
"UGP202000159-2",12,6,"1","2","1_2","OT2NAM21","B","Regular",2.96296296296296,"12","6","Candidate","UGP202000159-2",NA
"UGP202000211-1",12,7,"1","2","1_2","OT2NAM21","B","Regular",NA,"12","7","Candidate","UGP202000211-1",NA
"New_Kawogo",12,8,"1","2","1_2","OT2NAM21","C","Check",NA,"12","8","Check",NA,"New_Kawogo"
"UGP202000169-20",12,9,"1","2","1_2","OT2NAM21","B","Regular",2.40740740740741,"12","9","Candidate","UGP202000169-20",NA
"Carrot_C",12,10,"1","2","1_2","OT2NAM21","A","Parent",6.2962962962963,"12","10","Candidate","Carrot_C",NA
"UGP202000014-15",12,11,"2","2","2_2","OT2NAM21","A","Regular",11.2222222222222,"12","11","Candidate","UGP202000014-15",NA
"UGP202000077-5",12,12,"2","2","2_2","OT2NAM21","A","Regular",NA,"12","12","Candidate","UGP202000077-5",NA
"UGP202000108-3",12,13,"2","2","2_2","OT2NAM21","A","Regular",22.2222222222222,"12","13","Candidate","UGP202000108-3",NA
"UGP202000076-19",12,14,"2","2","2_2","OT2NAM21","A","Regular",1.85185185185185,"12","14","Candidate","UGP202000076-19",NA
"UGP202000129-15",12,15,"2","2","2_2","OT2NAM21","B","Regular",3.22222222222222,"12","15","Candidate","UGP202000129-15",NA
"Mayai",12,16,"2","2","2_2","OT2NAM21","A","Parent",NA,"12","16","Candidate","Mayai",NA
"Ejumula",12,17,"2","2","2_2","OT2NAM21","A","Parent",6.66666666666667,"12","17","Candidate","Ejumula",NA
"UGP202000059-2",12,18,"2","2","2_2","OT2NAM21","A","Regular",10.5185185185185,"12","18","Candidate","UGP202000059-2",NA
"UGP202000209-11",12,19,"2","2","2_2","OT2NAM21","B","Regular",NA,"12","19","Candidate","UGP202000209-11",NA
"UGP202000266-5",12,20,"2","2","2_2","OT2NAM21","B","Regular",13.2037037037037,"12","20","Candidate","UGP202000266-5",NA
"UGP202000067-12",12,21,"3","2","3_2","OT2NAM21","A","Regular",4.07407407407407,"12","21","Candidate","UGP202000067-12",NA
"UGP202000183-5",12,22,"3","2","3_2","OT2NAM21","B","Regular",13.7037037037037,"12","22","Candidate","UGP202000183-5",NA
"UGP202000262-20",12,23,"3","2","3_2","OT2NAM21","A","Regular",NA,"12","23","Candidate","UGP202000262-20",NA
"UGP202000177-3",12,24,"3","2","3_2","OT2NAM21","B","Regular",17.1481481481481,"12","24","Candidate","UGP202000177-3",NA
"UGP202000150-9",12,25,"3","2","3_2","OT2NAM21","B","Regular",20.4814814814815,"12","25","Candidate","UGP202000150-9",NA
"KML942",12,26,"3","2","3_2","OT2NAM21","B","Parent",NA,"12","26","Candidate","KML942",NA
"UGP202000156-10",12,27,"3","2","3_2","OT2NAM21","B","Regular",2.7037037037037,"12","27","Candidate","UGP202000156-10",NA
"UGP202000125-1",12,28,"3","2","3_2","OT2NAM21","A","Regular",2.96296296296296,"12","28","Candidate","UGP202000125-1",NA
"UGP202000065-12",12,29,"3","2","3_2","OT2NAM21","A","Regular",15.2222222222222,"12","29","Candidate","UGP202000065-12",NA
"KMI61",12,30,"3","2","3_2","OT2NAM21","A","Parent",4.48148148148148,"12","30","Candidate","KMI61",NA
"Resisto",13,1,"1","2","1_2","OT2NAM21","B","Parent",0.740740740740741,"13","1","Candidate","Resisto",NA
"UGP202000140-5",13,2,"1","2","1_2","OT2NAM21","B","Regular",25.9259259259259,"13","2","Candidate","UGP202000140-5",NA
"CIP199062.1",13,3,"1","2","1_2","OT2NAM21","B","Parent",4.59259259259259,"13","3","Candidate","CIP199062.1",NA
"UGP202000181-18",13,4,"1","2","1_2","OT2NAM21","B","Regular",1.48148148148148,"13","4","Candidate","UGP202000181-18",NA
"UGP202000090-15",13,5,"1","2","1_2","OT2NAM21","A","Regular",24.4444444444444,"13","5","Candidate","UGP202000090-15",NA
